track_id,track_name,artists,track_genre,tempo,danceability,energy,valence,acousticness,instrumentalness
4Z6PORkOT1A0ttMvnnYQzS,Ain't That A Kick In The Head,Dean Martin,jazz,131.793,0.647,0.252,0.72,0.6,0.0
5okl7RMu2IuQ95tz8q7ssI,"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz,129.321,0.499,0.304,0.521,0.81,0.0
7tY42hE5hltPOTgtvASyOM,Luna Mezzo Mare - 2001 Remastered,Dean Martin,jazz,120.794,0.717,0.283,0.935,0.798,0.0
6vP4An3CkuPl1cpYMSR07u,"My Favorite Things, Pt. 1 (Single Version)",John Coltrane,jazz,164.409,0.296,0.257,0.26,0.329,3.28e-05
61gPTchDBDaaknEzmJIAc3,Santa Cruzin',"Grover Washington, Jr.",jazz,99.645,0.688,0.639,0.602,0.47,0.655
0EsvKTBDKQhyMUasIJN6v5,Santa Cruzin',"Grover Washington, Jr.",jazz,99.645,0.688,0.639,0.602,0.47,0.655
1rsWbztNcQUuTr2k3d8MGw,Santa Cruzin',"Grover Washington, Jr.",jazz,99.645,0.688,0.639,0.602,0.47,0.655
05n0nDLQGYWuR2vDP0sfCK,"Baby, It's Cold Outside",Dean Martin,jazz,129.581,0.439,0.196,0.525,0.88,0.0
6eF87LNT8JEB1WL7QBSRPN,Dedicated To You,John Coltrane;Johnny Hartman,jazz,61.64,0.435,0.0533,0.139,0.96,0.000227
15ERek7bJyxTd2E79gbVaR,"Baby, It's Cold Outside",Dean Martin,jazz,129.581,0.439,0.196,0.525,0.88,0.0
42HNWQGyzDlWLRFD9m8k1S,A Winter Romance,Dean Martin,jazz,81.644,0.301,0.0692,0.241,0.912,0.000549
6a9umBwLUy4ZDM9iXg25TO,"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz,133.436,0.446,0.214,0.741,0.885,1.46e-06
0VJEbnSvjsoTbj5MPYAgYa,Santa Cruzin',"Grover Washington, Jr.",jazz,99.645,0.688,0.639,0.602,0.47,0.655
2XSYVfnio65LuIcWXG6aiq,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,jazz,134.999,0.484,0.332,0.683,0.787,0.0
7p2PLFrKrY9nc7nEdOocEa,My Funny Valentine,Chet Baker,jazz,107.716,0.44,0.0302,0.213,0.929,0.00836
1pfYkd8bfIm24ArqMZ6eYI,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,jazz,134.999,0.484,0.332,0.683,0.787,0.0
18TgSrZCGTyirirXPuXvb1,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,jazz,134.099,0.487,0.244,0.73,0.807,1.97e-05
7GwEY6EZUuuqtrrxllVsO8,"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz,129.321,0.499,0.304,0.521,0.81,0.0
0cbxWALkcqpqSpxsXNftCC,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,jazz,133.988,0.462,0.209,0.765,0.9,0.0
5Jnh5dLxOh38cHsNXESnle,The Christmas Blues,Dean Martin,jazz,71.126,0.383,0.136,0.422,0.851,0.0
0nPF9ui556Ptd0ZNstQerM,Rudolph The Red-Nosed Reindeer,Dean Martin,jazz,136.47,0.478,0.201,0.857,0.919,0.0
1G2v4l29yAH66lFLUG0acW,Rudolph The Red-Nosed Reindeer,Dean Martin,jazz,136.47,0.478,0.201,0.857,0.919,0.0
4sNrtojJQq8h3NllnjpTVt,"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz,129.321,0.499,0.304,0.521,0.81,0.0
5s0M5MAHdkOBTxMBCBOHFr,"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz,129.321,0.499,0.304,0.521,0.81,0.0
1JLLbZgm4FJpBGW4f9CxVh,"Baby, It's Cold Outside",Dean Martin,jazz,129.581,0.439,0.196,0.525,0.88,0.0
1qG5YcviyX2U4vQti2QDQH,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,jazz,134.999,0.484,0.332,0.683,0.787,0.0
0uexpjYAnXdazVdAB6447q,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,jazz,134.999,0.484,0.332,0.683,0.787,0.0
1qMOxbEFPVGDDSYfcUpqCP,"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz,129.321,0.499,0.304,0.521,0.81,0.0
2IqzdOGvyDueiKusxR513H,Rudolph The Red-Nosed Reindeer,Dean Martin,jazz,136.47,0.478,0.201,0.857,0.919,0.0
1yo7eQcZzXO0UYXo3p9qmI,"Baby, It's Cold Outside",Dean Martin,jazz,129.581,0.439,0.196,0.525,0.88,0.0
1lq5LIUKdFuYRAAe9BueTC,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,jazz,134.999,0.484,0.332,0.683,0.787,0.0
38pskhYrz1ebYWWpSrNUwK,Ain't That A Kick In The Head - 1997 Remaster,Dean Martin,jazz,131.74,0.648,0.258,0.776,0.627,0.0
0uAUhdYm5HjAnimccwJXTH,"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz,129.321,0.499,0.304,0.521,0.81,0.0
63wkGcwWKlBcUlhFP0grhK,The Touch Of Your Lips,Chet Baker,jazz,59.054,0.334,0.0788,0.0627,0.931,0.00142
2gEBJ6WqblmOMqeInAolHw,"It Might As Well Be Spring - Live At Carnegie Hall, NY / 1964",Stan Getz;Astrud Gilberto;João Gilberto,jazz,84.414,0.361,0.116,0.387,0.924,3.57e-06
5fdNHVZHbWB1AaXk4RBGVD,Just the Two of Us,"Grover Washington, Jr.",jazz,95.406,0.743,0.429,0.597,0.447,0.362
4QxDOjgpYtQDxxbWPuEJOy,L-O-V-E,Nat King Cole,jazz,78.231,0.425,0.373,0.663,0.686,0.0
2tH28YyKYOldxhuBHoI79M,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.;Bill Withers",jazz,95.819,0.793,0.386,0.584,0.597,0.31
5IIybI1oiOCY3DRUrpQ7zA,La vie en rose,Louis Armstrong,jazz,70.886,0.584,0.0789,0.319,0.884,0.00705
1QIsVlaCz3U5GfsEJE9O8L,Quiet Storm,Shierro,jazz,154.082,0.613,0.526,0.108,0.669,0.933
0F845nujLVqCb0XMZCh5Pc,I Fall In Love Too Easily,Chet Baker,jazz,128.607,0.532,0.0657,0.292,0.94,0.00488
5I9sHwLDX28tLtzVgKLtpr,Everybody Loves Somebody,Dean Martin,jazz,119.182,0.366,0.391,0.461,0.854,0.0
0VXJD6Gf5pUmEvMdvgcuBM,Coffee Time,Natalie Cole,jazz,129.924,0.748,0.31,0.499,0.488,0.0
3DUhMeXZcg6Ahtxt61GYUd,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
0tqGLrazdTOrlc4tgkSX3s,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
3qKapskdglWDCqA7evO3Ux,It Gonna Come - FKJ Remix,Melody Gardot;FKJ,jazz,95.728,0.592,0.541,0.54,0.655,0.00157
529SC636oR48JFa51lANzT,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
3lueaAR3WoyB34IkVTk5SQ,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
4h50HgF36SGRbMYs814jnb,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
3Y9LIYX0Wl4cwUJ8VGJTvP,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
7bCbMckKLGY2ZPopMbWc2W,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
4h9NKww2hlpJWLVAelSYcZ,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
7L2vdyHKU5MkWIsLuBis0K,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
6SVOQGXuoTQbAWqms1UBOg,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
6ZnROf74p25qM9zslPAwN4,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
53AmnlRSyicd0MP1u0MaUH,Anything Goes,Tony Bennett;Lady Gaga,jazz,152.208,0.516,0.62,0.749,0.614,0.0
6l2YDhtT00La7B4LnOTAso,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
6bGyX75xUytV0Ze8CY18UR,Santa Claus Is Coming To Town,Bill Evans,jazz,92.421,0.62,0.31,0.649,0.672,0.0954
7vPtqsDDVsMQabAtlkNmmj,Winter Wonderland,Tony Bennett;Lady Gaga,jazz,126.014,0.605,0.497,0.72,0.727,3.95e-05
1WP6duNM7NGiZf0QKx2ipb,Don't Cry Baby,Living Room,jazz,75.024,0.587,0.408,0.608,0.902,0.915
4f68vqHzdkP8kaSW8PCo9x,Lush,Living Room,jazz,85.002,0.757,0.251,0.531,0.46,0.651
0tgHbR3DP2EaJMhYkvszQ6,Ganja Tribe - Original Mix,Living Room,jazz,94.97,0.669,0.579,0.135,0.29,0.671
7tUpvgMTJfB4OARD8gD6vg,Brand New Day,Living Room,jazz,124.977,0.794,0.733,0.359,0.00369,0.87
2YaNWNnjvIi0DHpa1JX2vQ,Love Letter - Original Mix,Living Room,jazz,100.001,0.657,0.3,0.42,0.914,0.862
5J0Y8lh0bS1SfphMqi5vLn,Spirit Nature,Living Room,jazz,120.003,0.664,0.681,0.5,0.0316,0.853
5pT0eVpi7qZuqCFtqcErQX,Opera Reload,Living Room,jazz,79.988,0.373,0.48,0.345,0.307,0.855
6D8WuhGdJ7LjY7ONr4ZGgZ,Darkjazz Slomo - Instrumental,Living Room,jazz,89.984,0.718,0.543,0.376,0.179,0.433
1kilnkHgWGTEFNBGFCGUdC,Born New Day,Living Room,jazz,179.91,0.558,0.679,0.345,0.369,0.58
4JA1VA7I16v3g12AwWQN2A,Spirit Nature,Living Room,jazz,120.003,0.664,0.681,0.5,0.0316,0.853
4VAGzIfRbcC55lqfvUxmgs,Love Will Follow,George Howard,jazz,99.135,0.683,0.6,0.791,0.58,0.452
71ydqtysocsBcbQynzGvlh,Corcovado (Quiet Nights Of Quiet Stars) - Single Version,Stan Getz;João Gilberto;Astrud Gilberto;Antônio Carlos Jobim,jazz,128.043,0.531,0.198,0.437,0.952,0.00267
6SvIO9X1alZpKyG3g8EAHB,The Christmas Waltz,Peggy Lee,jazz,107.269,0.25,0.168,0.141,0.822,0.000135
60trJsQeg9AddBAfTLXOu6,Tape Loop - Ronan Remix,Ituana;Ronan,jazz,93.001,0.745,0.561,0.302,0.289,0.172
78QUxAllrdMT2v0wKhlwHP,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
3Z1FDtoBl9ILl8LpacBUDz,The Christmas Waltz,Peggy Lee,jazz,107.269,0.25,0.168,0.141,0.822,0.000135
5MVTdUsw9rdlvkyNdsB0tV,The Christmas Waltz,Peggy Lee,jazz,107.269,0.25,0.168,0.141,0.822,0.000135
1GZj9r3vJ91roOZ0oYJrW5,The Christmas Waltz,Peggy Lee,jazz,107.269,0.25,0.168,0.141,0.822,0.000135
2NOjS8RIoLZiZh9e8QCL53,Happy Holiday,Peggy Lee,jazz,195.668,0.376,0.371,0.656,0.449,2.28e-06
72SlP8S4Z8KWVPC8BbDXxJ,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
5OBOtLRBgmS5v4Ujad6nBB,Happy Holiday,Peggy Lee,jazz,194.882,0.362,0.53,0.599,0.709,0.0
52sfVsqWuccWqrHbd5znb9,Happy Holiday,Peggy Lee,jazz,195.303,0.363,0.448,0.643,0.855,1.12e-06
4FqK9ZI76A3ClDvJRbbW9c,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
7B9Tz3NNVRSQBrrWmzkwVN,The Christmas Waltz,Peggy Lee,jazz,107.269,0.25,0.168,0.141,0.822,0.000135
5Kw7j9uxLKMy1g4G76Q6gG,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
1fHXcTJfG9iNwznjgnWnHz,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
2GtaIZtMLzoLRPd4FMHlMC,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
0IOeTm4kj6ONgNRWnFQokD,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
3ZZQjq7oKWViVJNx9cdpYe,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
2c2Deqrg1oQyaW9ycS4SMN,The Christmas Waltz,Peggy Lee,jazz,107.269,0.25,0.168,0.141,0.822,0.000135
3tF7NZBcgkdHEbh22E06f1,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
5HDBWCdgIWgEUE8qHfEvlg,The Christmas Waltz,Peggy Lee,jazz,107.269,0.25,0.168,0.141,0.822,0.000135
0YA54Q5Z2dH2Booh2GLHhY,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
5r9VYut4Olz5p0QAjWTwt5,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
7vc0GwMQ3XlZHGYktErg5I,The Christmas Waltz,Peggy Lee,jazz,107.269,0.25,0.168,0.141,0.822,0.000135
7jYZ5YItwaAZUyWBmBOSRa,The Christmas Waltz,Peggy Lee,jazz,118.581,0.27,0.26,0.182,0.75,2.07e-05
4TXtiyC9zYWLTmKIb6c5vg,Sing It Back,The Cooltrane Quartet,jazz,125.088,0.693,0.287,0.368,0.669,2.03e-06
1CCYaOwfo1FQ0RBttKA7iW,The Christmas Waltz,Peggy Lee,jazz,107.269,0.25,0.168,0.141,0.822,0.000135
78Q5ib2g8KHXqOeWbbUQKr,Black Coffee - Single Version,Peggy Lee,jazz,129.533,0.523,0.194,0.171,0.84,9e-06
0LCC2jKdlVLYW1A2kzRoRz,I Go To Sleep,Peggy Lee,jazz,183.654,0.408,0.23,0.582,0.762,0.0
24YfxS060aKze1c2LosTxG,I Like A Sleighride (Jingle Bells),Peggy Lee,jazz,122.912,0.758,0.451,0.737,0.75,0.0
0b3y0JuA98NQ2Z0WlC3hPW,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
3UIZQZjOU6I2ru33kRvcV7,It's Christmas Time Again,Peggy Lee,jazz,105.587,0.393,0.173,0.223,0.868,0.0
3ZlJymoYg8vq3y9Czi9SRs,This Is A Very Special Day - Single Version,Peggy Lee,jazz,114.786,0.719,0.194,0.758,0.749,1.07e-06
54EMjNxl0bGdQY8nkd9hFQ,The Christmas Waltz,Peggy Lee,jazz,107.269,0.25,0.168,0.141,0.822,0.000135
6Xt4HVQvuWd8yIgUNT4knk,Don't Forget To Feed The Reindeer,Peggy Lee,jazz,115.581,0.755,0.224,0.759,0.864,0.0
5Ztw19POZVio1lQE27ZLVO,I Like A Sleighride (Jingle Bells),Peggy Lee,jazz,122.912,0.758,0.451,0.737,0.75,0.0
00nQri79W2dxFkWmXISlLh,I Like A Sleighride (Jingle Bells),Peggy Lee,jazz,122.912,0.758,0.451,0.737,0.75,0.0
0KAiWkzEGqxjZqXDT0IwIz,The Christmas Waltz,Peggy Lee,jazz,118.581,0.27,0.26,0.182,0.75,2.07e-05
080NGR0DEWN6oEzd7oIXtt,I Like A Sleighride (Jingle Bells),Peggy Lee,jazz,122.912,0.758,0.451,0.737,0.75,0.0
4SQ3WcKD6TkNDnbllzlxFw,I Like A Sleighride (Jingle Bells),Peggy Lee,jazz,122.912,0.758,0.451,0.737,0.75,0.0
3anT9gauleMqI8Tp1ozEq8,I Like A Sleighride (Jingle Bells),Peggy Lee,jazz,122.912,0.758,0.451,0.737,0.75,0.0
3r6Dv529ZOvDR8wulTJmbC,This Is A Very Special Day - Single Version,Peggy Lee,jazz,114.786,0.719,0.194,0.758,0.749,1.07e-06
1IqF5PUDUnaykHLs0RWbDO,Time Moves Slow,BADBADNOTGOOD;Samuel T. Herring,jazz,140.026,0.591,0.376,0.308,0.478,0.0282
0mHKNruyEQ4NgVpnqov5wv,Poppy,Dpsht,jazz,147.838,0.798,0.172,0.433,0.894,0.918
5Smmg9SpxnawbuYPKSNcmx,Day Dream,Bill Charlap Trio,jazz,100.265,0.432,0.0951,0.093,0.909,0.89
6vAcoAjqhoJQaMJJZfBxEc,Intuisi,Yura Yunita,jazz,79.863,0.453,0.0531,0.354,0.946,0.000161
7kSaXrHANOFv8iXgh2gvgA,The Folks Who Live on the Hill - Live,Brad Mehldau,jazz,139.312,0.422,0.0793,0.119,0.958,0.878
6RS4tsqzQgalAUV1VbuKQg,I'm Glad There Is You,Julie London,jazz,124.908,0.492,0.0671,0.165,0.958,0.000968
29aFRSKkk2kYToZF3JgVJC,I'm In The Mood For Love,Julie London,jazz,123.341,0.58,0.0545,0.177,0.963,0.000265
7s7zrmC4CwKyua07VUS44S,As - Luxury Remix,Michelle Simonal;Natty Bong;Ronan,jazz,82.003,0.682,0.526,0.775,0.48,1.79e-05
2lFJU6QpogoFm524M5yF7b,Here Comes Santa Claus,Doris Day,jazz,184.436,0.656,0.366,0.823,0.94,1.33e-05
7eDRwdaVYsCVcG3xthMji4,Happy Holiday,Peggy Lee,jazz,192.76,0.369,0.499,0.69,0.829,1.75e-06
2FPxdkJbS7Ft0u6wg8gQUM,Happy Holiday,Peggy Lee,jazz,195.668,0.376,0.371,0.656,0.449,2.28e-06
3VV5d66lAtFIusefvr1ssz,Skating,Vince Guaraldi Trio,jazz,130.342,0.473,0.297,0.551,0.75,0.535
6BZZUwHjQTpHGV8KAuMrOY,Skating,Vince Guaraldi Trio,jazz,130.342,0.473,0.297,0.551,0.75,0.535
0SosXGf8KAZJxcgfnDR054,Here I Go Again,Michelle Simonal,jazz,169.789,0.479,0.319,0.339,0.898,0.00317
4PC7eF0AUPcol7wzdE8lit,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,jazz,75.993,0.375,0.139,0.0878,0.977,8.61e-06
4kvDWob9jdtKyiwkVuS1I6,Christmas Time Is Here - Instrumental,Vince Guaraldi Trio,jazz,74.923,0.418,0.116,0.0861,0.966,0.648
6BkEJgMiwbaOueELZXo27f,Anybody Seen My Baby - Acoustic Version,Groove Da Praia,jazz,115.96,0.757,0.408,0.309,0.325,0.539
1FInsciTqJKIEIBhC5TqCa,Skating,Vince Guaraldi Trio,jazz,130.342,0.473,0.297,0.551,0.75,0.535
6WYoyTXKzpqkpeSYyoehO1,Christmas Time Is Here - Instrumental,Vince Guaraldi Trio,jazz,74.923,0.418,0.116,0.0861,0.966,0.648
7ASiQ9rrutSKS2ZkUhmcaw,Skating,Vince Guaraldi Trio,jazz,130.342,0.473,0.297,0.551,0.75,0.535
61F8lOj2yTuHdLAViGzZcS,O Tannenbaum,Vince Guaraldi Trio,jazz,123.338,0.577,0.191,0.343,0.908,0.00824
4n93v928IWO70XJjh7adCQ,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,jazz,75.993,0.375,0.139,0.0878,0.977,8.61e-06
4SWyBaRWTeGM73G3BQeCuH,What Child Is This,Vince Guaraldi Trio,jazz,86.555,0.346,0.202,0.508,0.968,0.922
5YuuJX4OkMGKuVhENvWxGv,Linus And Lucy,Vince Guaraldi Trio,jazz,81.774,0.497,0.386,0.695,0.784,0.927
63rTOuaeQ8pRh7NX1yBB0H,Embraceable You,Sarah Vaughan;Clifford Brown,jazz,118.54,0.393,0.162,0.0428,0.956,0.000227
31Fsb1jl8hCZy89eG6mrUx,O Tannenbaum,Vince Guaraldi Trio,jazz,123.338,0.577,0.191,0.343,0.908,0.00824
0OFONOtrz7Aa58TQMljYPL,Happy Holiday,Peggy Lee,jazz,194.882,0.362,0.53,0.599,0.709,0.0
33wxkDEemKdOj7gUpKLotV,Linus And Lucy,Vince Guaraldi Trio,jazz,81.774,0.497,0.386,0.695,0.784,0.927
7HIwCTqtsOFRUGyNuXKpg3,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,jazz,75.993,0.375,0.139,0.0878,0.977,8.61e-06
38n573eM07fb2FZdWUtjbD,This Is A Very Special Day - Single Version,Peggy Lee,jazz,114.786,0.719,0.194,0.758,0.749,1.07e-06
0sv2nabZcujKIJkX5UuI7b,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,jazz,75.993,0.375,0.139,0.0878,0.977,8.61e-06
4rCgpfFO0P5ReUwGUnzqlP,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,jazz,75.993,0.375,0.139,0.0878,0.977,8.61e-06
6EzC80O5pl3vPkh4bST7V5,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,jazz,75.993,0.375,0.139,0.0878,0.977,8.61e-06
2N5QLcqu1KxCwhlbuaqtd4,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,jazz,75.993,0.375,0.139,0.0878,0.977,8.61e-06
7avk3PV0HoD3UQ6NXkauJ7,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,jazz,75.993,0.375,0.139,0.0878,0.977,8.61e-06
1YUyTWS67z0eU520vOjPgK,Skating,Vince Guaraldi Trio,jazz,130.342,0.473,0.297,0.551,0.75,0.535
2I2EFhXZEpeHmgeUIu9knp,What Child Is This,Vince Guaraldi Trio,jazz,85.218,0.326,0.3,0.468,0.929,0.939
4fLrPy9wjGuRjGAnWvNvcX,O Tannenbaum,Vince Guaraldi Trio,jazz,123.338,0.577,0.191,0.343,0.908,0.00824
0iOlnzB8X94Ia2Qwe3G6u9,Diamonds Are A Girl's Best Friend,Julie London,jazz,171.829,0.477,0.306,0.608,0.822,0.0
29eo4Bc2tFUrS7VoApleeK,White Christmas,Oscar Peterson,jazz,78.691,0.406,0.0242,0.185,0.956,0.773
2v6IzW8AKFH8HJ6HgMgGPt,Linus And Lucy,Vince Guaraldi Trio,jazz,81.774,0.497,0.386,0.695,0.784,0.927
4rfh0qEv1HdKRXWiRXfzWF,"It's Been a Long, Long Time",Harry James,jazz,75.258,0.277,0.216,0.362,0.945,0.00116
1WEniiBdhc7lT3qEBWCtvM,Es kommt zum Duell,Dualizm;Grmmr.126,jazz,171.925,0.689,0.532,0.691,0.21,0.919
2uU4tNepmkbE5lyQ9d0zFZ,Kabhi Khushi Kabhie Gham,Kris Bowers,jazz,95.997,0.448,0.0588,0.418,0.625,0.952
5BVwZQXdzWvit2FqwJ0RNz,Don't Forget,Phlocalyst;Mr. Käfer,jazz,170.028,0.65,0.252,0.332,0.522,0.879
5eFFsShr8vchESCk8HGxvn,"Goodbye, Old Girl",Art Farmer,jazz,130.838,0.45,0.0288,0.358,0.994,0.895
1DQJd9IyanAqaQ04DItMt6,Dream A Little Dream Of Me,Louis Armstrong,jazz,93.388,0.462,0.238,0.399,0.515,0.0
7Eta1k8UzwooyJCB9stY1d,Comics,Caravan Palace,jazz,89.999,0.554,0.848,0.561,0.000867,0.0298
4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,Leslie Odom Jr.;Daveed Diggs;Okieriete Onaodowan;Lin-Manuel Miranda;Phillipa Soo;Christopher Jackson;Original Broadway Cast of Hamilton;Anthony Ramos,jazz,131.995,0.609,0.435,0.552,0.522,0.0
13cpOnmccZGVGFngLxYN4I,Forever in Love,Kenny G,jazz,81.993,0.343,0.318,0.11,0.336,0.158
1YQWosTIljIvxAgHWTp7KP,Take Five,The Dave Brubeck Quartet,jazz,174.322,0.454,0.26,0.598,0.539,0.00078
4o08tZyCpk2exnO9HGoAO5,Bunty Aur Babli,Shankar;Ehsaan;Loy;Sukhwinder Singh;Jaspinder Narula;Gulzar,jazz,127.957,0.796,0.906,0.392,0.223,1.85e-06
1TAC5SANfK7l6wGHtUQ7MX,Lone Digger,Caravan Palace,jazz,123.992,0.767,0.938,0.868,0.592,0.0193
6Ad2BCQGByNSDSYAdn9iEk,Autumn In New York,Bobby Timmons,jazz,68.879,0.421,0.112,0.15,0.994,0.871
3mvP667bhJfOlex53b2oFT,Delarna,Tommy Flanagan,jazz,101.194,0.452,0.242,0.347,0.698,0.46
3898C4AbdbptwYet6547e5,The Girl From Ipanema,Stan Getz;João Gilberto;Astrud Gilberto,jazz,129.863,0.664,0.194,0.443,0.909,3.85e-05
5lyuwrwSG5C4kiyE7BJbRl,Just the Two of Us - Luxury Remix,Nenei;Javier Penna,jazz,121.952,0.772,0.654,0.711,0.00428,0.146
2LvtkR0gz5SJ8Tz4hV6z35,I Won't Let You Go (Live),Lollypop Lorry,jazz,126.076,0.697,0.509,0.902,0.107,1.42e-05
5vEopnR9F4viOgBg0agaOD,¿Cómo Fue?,Beny Moré,jazz,98.515,0.578,0.269,0.421,0.781,0.243
2tOziCeCfa30pRQbfQqRJf,Feeling Good - Ronan Remix,Nenei;Stella Starlight Trio;Ronan,jazz,166.004,0.594,0.643,0.668,0.0112,0.00156
4keovyJwAJest604xwXXEC,Misty,Sarah Vaughan,jazz,66.13,0.194,0.288,0.143,0.892,1.84e-06
2ZIiJxovHGnu6Ceni14bu3,The Way You Make Me Feel,Nenei;Jazzystics,jazz,87.99,0.551,0.309,0.307,0.473,0.0
6oPr6TGAUyOcMIx8ABhEtW,Tonight May Have To Last Me All My Life - Remastered,Nancy Wilson,jazz,117.359,0.441,0.0613,0.0777,0.951,0.00405
1goBH4a2czNV7PTlswLWfN,Christmas Time Is Here - Instrumental,Vince Guaraldi Trio,jazz,74.923,0.418,0.116,0.0861,0.966,0.648
51c0n7GwlM1eUtSq9B7a1v,Tea For Two,BLOSSOM DEARIE,jazz,102.338,0.439,0.0196,0.162,0.959,2.19e-05
5OGh55D2BCGYzwn3wEeJAN,Christmas Time Is Here,Vince Guaraldi Trio,jazz,75.271,0.367,0.122,0.104,0.984,4.4e-05
4iqpRPq0EmY3CH2kF8jrUA,Christmas Time Is Here - Instrumental,Vince Guaraldi Trio,jazz,74.923,0.418,0.116,0.0861,0.966,0.648
5TI5xqjp1KPC75YIXROB8W,In The Wee Small Hours Of The Morning,Chris Botti;Sting,jazz,124.874,0.535,0.385,0.304,0.747,0.0129
6P94tFXxkdwPevLUI64aIM,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,jazz,75.993,0.375,0.139,0.0878,0.977,8.61e-06
6pg5sJV9wRSzMX11K0otV2,The Christmas Song,Vince Guaraldi Trio,jazz,170.063,0.342,0.154,0.193,0.993,0.932
0s7LZdfEIdXJPNLfNsKQXF,Away In A Manger,Dave Brubeck,jazz,109.255,0.55,0.00947,0.17,0.995,0.937
031UpfMz8ezzJSB39T07f0,The Girl From Ipanema - Single Version,Stan Getz;João Gilberto;Astrud Gilberto;Antônio Carlos Jobim,jazz,130.415,0.695,0.178,0.486,0.875,0.000196
1Mbv3EJOUo6twpjn1p5oWY,O Tannenbaum,Dave Brubeck,jazz,113.888,0.572,0.0134,0.0873,0.995,0.925
3mdrUFX79uk5UvRXrKJq3p,(You Don't Know) How Glad I Am,Nancy Wilson,jazz,103.965,0.511,0.44,0.611,0.742,1.05e-05
4C426PqeHP8XqHU5mQIAKS,Just the Two of Us,"Grover Washington, Jr.;Bill Withers",jazz,95.77,0.802,0.488,0.624,0.572,0.0598
0yEGDxJqqwRq2n1DCbUIAM,Inner Courage,Mr. Käfer;Eu93ne,jazz,144.041,0.716,0.321,0.964,0.911,0.912
